Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Day ,Hour of Request,Time Slot
722,Airport,NA,No Cars Available,2016-07-11 14:57:00,NA,Monday,14,Afternoon
731,City,NA,No Cars Available,2016-07-11 15:11:00,NA,Monday,15,Afternoon
730,Airport,NA,No Cars Available,2016-07-11 15:14:00,NA,Monday,15,Afternoon
734,City,NA,No Cars Available,2016-07-11 15:22:00,NA,Monday,15,Afternoon
755,Airport,NA,No Cars Available,2016-07-11 16:03:00,NA,Monday,16,Afternoon
762,City,NA,No Cars Available,2016-07-11 16:12:00,NA,Monday,16,Afternoon
765,Airport,NA,No Cars Available,2016-07-11 16:16:00,NA,Monday,16,Afternoon
764,City,NA,No Cars Available,2016-07-11 16:21:00,NA,Monday,16,Afternoon
767,City,NA,No Cars Available,2016-07-11 16:24:00,NA,Monday,16,Afternoon
768,Airport,NA,No Cars Available,2016-07-11 16:26:00,NA,Monday,16,Afternoon
770,Airport,NA,No Cars Available,2016-07-11 16:27:00,NA,Monday,16,Afternoon
776,City,NA,No Cars Available,2016-07-11 16:34:00,NA,Monday,16,Afternoon
783,City,NA,No Cars Available,2016-07-11 16:48:00,NA,Monday,16,Afternoon
787,Airport,NA,No Cars Available,2016-07-11 16:50:00,NA,Monday,16,Afternoon
786,Airport,NA,No Cars Available,2016-07-11 16:50:00,NA,Monday,16,Afternoon
795,Airport,NA,No Cars Available,2016-07-11 17:09:00,NA,Monday,17,Evening
796,Airport,NA,No Cars Available,2016-07-11 17:11:00,NA,Monday,17,Evening
803,Airport,NA,No Cars Available,2016-07-11 17:14:00,NA,Monday,17,Evening
802,Airport,NA,No Cars Available,2016-07-11 17:15:00,NA,Monday,17,Evening
806,Airport,NA,No Cars Available,2016-07-11 17:15:00,NA,Monday,17,Evening
798,Airport,NA,No Cars Available,2016-07-11 17:17:00,NA,Monday,17,Evening
804,Airport,NA,No Cars Available,2016-07-11 17:18:00,NA,Monday,17,Evening
808,Airport,NA,No Cars Available,2016-07-11 17:19:00,NA,Monday,17,Evening
810,Airport,NA,No Cars Available,2016-07-11 17:20:00,NA,Monday,17,Evening
807,Airport,NA,No Cars Available,2016-07-11 17:20:00,NA,Monday,17,Evening
814,Airport,NA,No Cars Available,2016-07-11 17:21:00,NA,Monday,17,Evening
820,Airport,NA,No Cars Available,2016-07-11 17:21:00,NA,Monday,17,Evening
811,Airport,NA,No Cars Available,2016-07-11 17:23:00,NA,Monday,17,Evening
813,Airport,NA,No Cars Available,2016-07-11 17:23:00,NA,Monday,17,Evening
809,Airport,NA,No Cars Available,2016-07-11 17:24:00,NA,Monday,17,Evening
816,Airport,NA,No Cars Available,2016-07-11 17:24:00,NA,Monday,17,Evening
815,Airport,NA,No Cars Available,2016-07-11 17:25:00,NA,Monday,17,Evening
812,Airport,NA,No Cars Available,2016-07-11 17:28:00,NA,Monday,17,Evening
823,Airport,NA,No Cars Available,2016-07-11 17:28:00,NA,Monday,17,Evening
818,Airport,NA,No Cars Available,2016-07-11 17:31:00,NA,Monday,17,Evening
822,Airport,NA,No Cars Available,2016-07-11 17:33:00,NA,Monday,17,Evening
830,Airport,NA,No Cars Available,2016-07-11 17:34:00,NA,Monday,17,Evening
824,Airport,NA,No Cars Available,2016-07-11 17:34:00,NA,Monday,17,Evening
827,Airport,NA,No Cars Available,2016-07-11 17:35:00,NA,Monday,17,Evening
829,Airport,NA,No Cars Available,2016-07-11 17:35:00,NA,Monday,17,Evening
825,Airport,NA,No Cars Available,2016-07-11 17:36:00,NA,Monday,17,Evening
841,Airport,NA,No Cars Available,2016-07-11 17:39:00,NA,Monday,17,Evening
836,Airport,NA,No Cars Available,2016-07-11 17:40:00,NA,Monday,17,Evening
842,Airport,NA,No Cars Available,2016-07-11 17:40:00,NA,Monday,17,Evening
837,City,NA,No Cars Available,2016-07-11 17:41:00,NA,Monday,17,Evening
835,Airport,NA,No Cars Available,2016-07-11 17:42:00,NA,Monday,17,Evening
839,Airport,NA,No Cars Available,2016-07-11 17:44:00,NA,Monday,17,Evening
849,Airport,NA,No Cars Available,2016-07-11 17:45:00,NA,Monday,17,Evening
854,Airport,NA,No Cars Available,2016-07-11 17:48:00,NA,Monday,17,Evening
851,Airport,NA,No Cars Available,2016-07-11 17:48:00,NA,Monday,17,Evening
850,Airport,NA,No Cars Available,2016-07-11 17:50:00,NA,Monday,17,Evening
862,Airport,NA,No Cars Available,2016-07-11 17:51:00,NA,Monday,17,Evening
861,Airport,NA,No Cars Available,2016-07-11 17:53:00,NA,Monday,17,Evening
858,Airport,NA,No Cars Available,2016-07-11 17:56:00,NA,Monday,17,Evening
875,Airport,NA,No Cars Available,2016-07-11 17:57:00,NA,Monday,17,Evening
873,Airport,NA,No Cars Available,2016-07-11 17:57:00,NA,Monday,17,Evening
869,Airport,NA,No Cars Available,2016-07-11 17:58:00,NA,Monday,17,Evening
868,Airport,NA,No Cars Available,2016-07-11 17:58:00,NA,Monday,17,Evening
864,Airport,NA,No Cars Available,2016-07-11 17:59:00,NA,Monday,17,Evening
866,Airport,NA,No Cars Available,2016-07-11 18:00:00,NA,Monday,18,Evening
880,Airport,NA,No Cars Available,2016-07-11 18:01:00,NA,Monday,18,Evening
877,Airport,NA,No Cars Available,2016-07-11 18:02:00,NA,Monday,18,Evening
879,Airport,NA,No Cars Available,2016-07-11 18:02:00,NA,Monday,18,Evening
874,Airport,NA,No Cars Available,2016-07-11 18:04:00,NA,Monday,18,Evening
881,Airport,NA,No Cars Available,2016-07-11 18:05:00,NA,Monday,18,Evening
886,Airport,NA,No Cars Available,2016-07-11 18:05:00,NA,Monday,18,Evening
894,Airport,NA,No Cars Available,2016-07-11 18:07:00,NA,Monday,18,Evening
890,Airport,NA,No Cars Available,2016-07-11 18:07:00,NA,Monday,18,Evening
883,Airport,NA,No Cars Available,2016-07-11 18:07:00,NA,Monday,18,Evening
888,Airport,NA,No Cars Available,2016-07-11 18:09:00,NA,Monday,18,Evening
885,Airport,NA,No Cars Available,2016-07-11 18:09:00,NA,Monday,18,Evening
895,Airport,NA,No Cars Available,2016-07-11 18:10:00,NA,Monday,18,Evening
882,Airport,NA,No Cars Available,2016-07-11 18:10:00,NA,Monday,18,Evening
889,Airport,NA,No Cars Available,2016-07-11 18:11:00,NA,Monday,18,Evening
893,Airport,NA,No Cars Available,2016-07-11 18:11:00,NA,Monday,18,Evening
896,City,NA,No Cars Available,2016-07-11 18:11:00,NA,Monday,18,Evening
892,Airport,NA,No Cars Available,2016-07-11 18:12:00,NA,Monday,18,Evening
906,Airport,NA,No Cars Available,2016-07-11 18:12:00,NA,Monday,18,Evening
897,Airport,NA,No Cars Available,2016-07-11 18:13:00,NA,Monday,18,Evening
902,Airport,NA,No Cars Available,2016-07-11 18:13:00,NA,Monday,18,Evening
901,Airport,NA,No Cars Available,2016-07-11 18:14:00,NA,Monday,18,Evening
922,Airport,NA,No Cars Available,2016-07-11 18:16:00,NA,Monday,18,Evening
905,Airport,NA,No Cars Available,2016-07-11 18:17:00,NA,Monday,18,Evening
908,Airport,NA,No Cars Available,2016-07-11 18:17:00,NA,Monday,18,Evening
915,Airport,NA,No Cars Available,2016-07-11 18:18:00,NA,Monday,18,Evening
920,Airport,NA,No Cars Available,2016-07-11 18:19:00,NA,Monday,18,Evening
911,Airport,NA,No Cars Available,2016-07-11 18:21:00,NA,Monday,18,Evening
916,Airport,NA,No Cars Available,2016-07-11 18:21:00,NA,Monday,18,Evening
907,Airport,NA,No Cars Available,2016-07-11 18:21:00,NA,Monday,18,Evening
925,Airport,NA,No Cars Available,2016-07-11 18:22:00,NA,Monday,18,Evening
935,Airport,NA,No Cars Available,2016-07-11 18:22:00,NA,Monday,18,Evening
912,Airport,NA,No Cars Available,2016-07-11 18:23:00,NA,Monday,18,Evening
921,Airport,NA,No Cars Available,2016-07-11 18:24:00,NA,Monday,18,Evening
931,Airport,NA,No Cars Available,2016-07-11 18:27:00,NA,Monday,18,Evening
917,Airport,NA,No Cars Available,2016-07-11 18:28:00,NA,Monday,18,Evening
937,Airport,NA,No Cars Available,2016-07-11 18:29:00,NA,Monday,18,Evening
934,Airport,NA,No Cars Available,2016-07-11 18:29:00,NA,Monday,18,Evening
933,Airport,NA,No Cars Available,2016-07-11 18:29:00,NA,Monday,18,Evening
924,Airport,NA,No Cars Available,2016-07-11 18:30:00,NA,Monday,18,Evening
942,Airport,NA,No Cars Available,2016-07-11 18:30:00,NA,Monday,18,Evening
938,Airport,NA,No Cars Available,2016-07-11 18:31:00,NA,Monday,18,Evening
940,Airport,NA,No Cars Available,2016-07-11 18:32:00,NA,Monday,18,Evening
953,Airport,NA,No Cars Available,2016-07-11 18:35:00,NA,Monday,18,Evening
941,Airport,NA,No Cars Available,2016-07-11 18:35:00,NA,Monday,18,Evening
946,Airport,NA,No Cars Available,2016-07-11 18:36:00,NA,Monday,18,Evening
950,Airport,NA,No Cars Available,2016-07-11 18:36:00,NA,Monday,18,Evening
948,Airport,NA,No Cars Available,2016-07-11 18:37:00,NA,Monday,18,Evening
945,Airport,NA,No Cars Available,2016-07-11 18:38:00,NA,Monday,18,Evening
955,Airport,NA,No Cars Available,2016-07-11 18:40:00,NA,Monday,18,Evening
956,Airport,NA,No Cars Available,2016-07-11 18:40:00,NA,Monday,18,Evening
949,Airport,NA,No Cars Available,2016-07-11 18:41:00,NA,Monday,18,Evening
958,Airport,NA,No Cars Available,2016-07-11 18:42:00,NA,Monday,18,Evening
957,Airport,NA,No Cars Available,2016-07-11 18:42:00,NA,Monday,18,Evening
959,Airport,NA,No Cars Available,2016-07-11 18:43:00,NA,Monday,18,Evening
961,Airport,NA,No Cars Available,2016-07-11 18:46:00,NA,Monday,18,Evening
964,Airport,NA,No Cars Available,2016-07-11 18:46:00,NA,Monday,18,Evening
966,Airport,NA,No Cars Available,2016-07-11 18:48:00,NA,Monday,18,Evening
970,Airport,NA,No Cars Available,2016-07-11 18:49:00,NA,Monday,18,Evening
968,Airport,NA,No Cars Available,2016-07-11 18:49:00,NA,Monday,18,Evening
971,Airport,NA,No Cars Available,2016-07-11 18:49:00,NA,Monday,18,Evening
965,Airport,NA,No Cars Available,2016-07-11 18:50:00,NA,Monday,18,Evening
962,Airport,NA,No Cars Available,2016-07-11 18:51:00,NA,Monday,18,Evening
973,Airport,NA,No Cars Available,2016-07-11 18:54:00,NA,Monday,18,Evening
969,Airport,NA,No Cars Available,2016-07-11 18:55:00,NA,Monday,18,Evening
989,Airport,NA,No Cars Available,2016-07-11 18:57:00,NA,Monday,18,Evening
974,Airport,NA,No Cars Available,2016-07-11 18:58:00,NA,Monday,18,Evening
983,Airport,NA,No Cars Available,2016-07-11 18:58:00,NA,Monday,18,Evening
985,City,NA,No Cars Available,2016-07-11 18:58:00,NA,Monday,18,Evening
987,Airport,NA,No Cars Available,2016-07-11 18:59:00,NA,Monday,18,Evening
979,Airport,NA,No Cars Available,2016-07-11 19:00:00,NA,Monday,19,Evening
982,Airport,NA,No Cars Available,2016-07-11 19:01:00,NA,Monday,19,Evening
977,Airport,NA,No Cars Available,2016-07-11 19:01:00,NA,Monday,19,Evening
986,Airport,NA,No Cars Available,2016-07-11 19:01:00,NA,Monday,19,Evening
991,Airport,NA,No Cars Available,2016-07-11 19:02:00,NA,Monday,19,Evening
978,Airport,NA,No Cars Available,2016-07-11 19:02:00,NA,Monday,19,Evening
984,Airport,NA,No Cars Available,2016-07-11 19:02:00,NA,Monday,19,Evening
994,Airport,NA,No Cars Available,2016-07-11 19:02:00,NA,Monday,19,Evening
988,Airport,NA,No Cars Available,2016-07-11 19:02:00,NA,Monday,19,Evening
1000,Airport,NA,No Cars Available,2016-07-11 19:02:00,NA,Monday,19,Evening
990,Airport,NA,No Cars Available,2016-07-11 19:03:00,NA,Monday,19,Evening
1001,Airport,NA,No Cars Available,2016-07-11 19:05:00,NA,Monday,19,Evening
997,Airport,NA,No Cars Available,2016-07-11 19:05:00,NA,Monday,19,Evening
996,Airport,NA,No Cars Available,2016-07-11 19:10:00,NA,Monday,19,Evening
1009,Airport,NA,No Cars Available,2016-07-11 19:11:00,NA,Monday,19,Evening
1004,Airport,NA,No Cars Available,2016-07-11 19:11:00,NA,Monday,19,Evening
1003,Airport,NA,No Cars Available,2016-07-11 19:12:00,NA,Monday,19,Evening
1016,Airport,NA,No Cars Available,2016-07-11 19:15:00,NA,Monday,19,Evening
1013,Airport,NA,No Cars Available,2016-07-11 19:15:00,NA,Monday,19,Evening
1029,Airport,NA,No Cars Available,2016-07-11 19:16:00,NA,Monday,19,Evening
1017,Airport,NA,No Cars Available,2016-07-11 19:17:00,NA,Monday,19,Evening
1028,Airport,NA,No Cars Available,2016-07-11 19:17:00,NA,Monday,19,Evening
1018,Airport,NA,No Cars Available,2016-07-11 19:17:00,NA,Monday,19,Evening
1023,Airport,NA,No Cars Available,2016-07-11 19:18:00,NA,Monday,19,Evening
1025,Airport,NA,No Cars Available,2016-07-11 19:19:00,NA,Monday,19,Evening
1026,Airport,NA,No Cars Available,2016-07-11 19:19:00,NA,Monday,19,Evening
1021,Airport,NA,No Cars Available,2016-07-11 19:20:00,NA,Monday,19,Evening
1019,Airport,NA,No Cars Available,2016-07-11 19:22:00,NA,Monday,19,Evening
1022,Airport,NA,No Cars Available,2016-07-11 19:22:00,NA,Monday,19,Evening
1031,Airport,NA,No Cars Available,2016-07-11 19:24:00,NA,Monday,19,Evening
1032,Airport,NA,No Cars Available,2016-07-11 19:24:00,NA,Monday,19,Evening
1035,Airport,NA,No Cars Available,2016-07-11 19:29:00,NA,Monday,19,Evening
1033,Airport,NA,No Cars Available,2016-07-11 19:30:00,NA,Monday,19,Evening
1037,Airport,NA,No Cars Available,2016-07-11 19:31:00,NA,Monday,19,Evening
1042,Airport,NA,No Cars Available,2016-07-11 19:33:00,NA,Monday,19,Evening
1036,Airport,NA,No Cars Available,2016-07-11 19:33:00,NA,Monday,19,Evening
1041,Airport,NA,No Cars Available,2016-07-11 19:34:00,NA,Monday,19,Evening
1043,Airport,NA,No Cars Available,2016-07-11 19:34:00,NA,Monday,19,Evening
1038,Airport,NA,No Cars Available,2016-07-11 19:35:00,NA,Monday,19,Evening
1047,Airport,NA,No Cars Available,2016-07-11 19:39:00,NA,Monday,19,Evening
1045,City,NA,No Cars Available,2016-07-11 19:40:00,NA,Monday,19,Evening
1049,Airport,NA,No Cars Available,2016-07-11 19:40:00,NA,Monday,19,Evening
1048,Airport,NA,No Cars Available,2016-07-11 19:41:00,NA,Monday,19,Evening
1054,Airport,NA,No Cars Available,2016-07-11 19:42:00,NA,Monday,19,Evening
1061,Airport,NA,No Cars Available,2016-07-11 19:44:00,NA,Monday,19,Evening
1053,Airport,NA,No Cars Available,2016-07-11 19:45:00,NA,Monday,19,Evening
1055,City,NA,No Cars Available,2016-07-11 19:46:00,NA,Monday,19,Evening
1058,Airport,NA,No Cars Available,2016-07-11 19:47:00,NA,Monday,19,Evening
1063,Airport,NA,No Cars Available,2016-07-11 19:51:00,NA,Monday,19,Evening
1062,Airport,NA,No Cars Available,2016-07-11 19:53:00,NA,Monday,19,Evening
1067,Airport,NA,No Cars Available,2016-07-11 19:53:00,NA,Monday,19,Evening
1072,Airport,NA,No Cars Available,2016-07-11 19:54:00,NA,Monday,19,Evening
1069,Airport,NA,No Cars Available,2016-07-11 19:57:00,NA,Monday,19,Evening
1073,Airport,NA,No Cars Available,2016-07-11 19:58:00,NA,Monday,19,Evening
1074,Airport,NA,No Cars Available,2016-07-11 20:00:00,NA,Monday,20,Evening
1079,Airport,NA,No Cars Available,2016-07-11 20:01:00,NA,Monday,20,Evening
1075,City,NA,No Cars Available,2016-07-11 20:01:00,NA,Monday,20,Evening
1078,Airport,NA,No Cars Available,2016-07-11 20:01:00,NA,Monday,20,Evening
1076,Airport,NA,No Cars Available,2016-07-11 20:02:00,NA,Monday,20,Evening
1090,Airport,NA,No Cars Available,2016-07-11 20:03:00,NA,Monday,20,Evening
1083,Airport,NA,No Cars Available,2016-07-11 20:04:00,NA,Monday,20,Evening
1089,Airport,NA,No Cars Available,2016-07-11 20:05:00,NA,Monday,20,Evening
1091,Airport,NA,No Cars Available,2016-07-11 20:05:00,NA,Monday,20,Evening
1088,Airport,NA,No Cars Available,2016-07-11 20:06:00,NA,Monday,20,Evening
1093,Airport,NA,No Cars Available,2016-07-11 20:06:00,NA,Monday,20,Evening
1082,Airport,NA,No Cars Available,2016-07-11 20:06:00,NA,Monday,20,Evening
1081,Airport,NA,No Cars Available,2016-07-11 20:07:00,NA,Monday,20,Evening
1102,Airport,NA,No Cars Available,2016-07-11 20:08:00,NA,Monday,20,Evening
1087,Airport,NA,No Cars Available,2016-07-11 20:09:00,NA,Monday,20,Evening
1106,Airport,NA,No Cars Available,2016-07-11 20:11:00,NA,Monday,20,Evening
1096,Airport,NA,No Cars Available,2016-07-11 20:11:00,NA,Monday,20,Evening
1095,Airport,NA,No Cars Available,2016-07-11 20:12:00,NA,Monday,20,Evening
1103,Airport,NA,No Cars Available,2016-07-11 20:12:00,NA,Monday,20,Evening
1092,Airport,NA,No Cars Available,2016-07-11 20:14:00,NA,Monday,20,Evening
1099,Airport,NA,No Cars Available,2016-07-11 20:15:00,NA,Monday,20,Evening
1105,Airport,NA,No Cars Available,2016-07-11 20:18:00,NA,Monday,20,Evening
1111,Airport,NA,No Cars Available,2016-07-11 20:22:00,NA,Monday,20,Evening
1121,Airport,NA,No Cars Available,2016-07-11 20:23:00,NA,Monday,20,Evening
1124,Airport,NA,No Cars Available,2016-07-11 20:23:00,NA,Monday,20,Evening
1118,Airport,NA,No Cars Available,2016-07-11 20:23:00,NA,Monday,20,Evening
1132,City,NA,No Cars Available,2016-07-11 20:26:00,NA,Monday,20,Evening
1126,Airport,NA,No Cars Available,2016-07-11 20:28:00,NA,Monday,20,Evening
1120,Airport,NA,No Cars Available,2016-07-11 20:29:00,NA,Monday,20,Evening
1122,Airport,NA,No Cars Available,2016-07-11 20:29:00,NA,Monday,20,Evening
1125,City,NA,No Cars Available,2016-07-11 20:29:00,NA,Monday,20,Evening
1127,Airport,NA,No Cars Available,2016-07-11 20:30:00,NA,Monday,20,Evening
1128,Airport,NA,No Cars Available,2016-07-11 20:30:00,NA,Monday,20,Evening
1140,Airport,NA,No Cars Available,2016-07-11 20:31:00,NA,Monday,20,Evening
1139,Airport,NA,No Cars Available,2016-07-11 20:33:00,NA,Monday,20,Evening
1131,Airport,NA,No Cars Available,2016-07-11 20:35:00,NA,Monday,20,Evening
1143,Airport,NA,No Cars Available,2016-07-11 20:37:00,NA,Monday,20,Evening
1141,Airport,NA,No Cars Available,2016-07-11 20:38:00,NA,Monday,20,Evening
1145,Airport,NA,No Cars Available,2016-07-11 20:40:00,NA,Monday,20,Evening
1153,Airport,NA,No Cars Available,2016-07-11 20:40:00,NA,Monday,20,Evening
1146,Airport,NA,No Cars Available,2016-07-11 20:40:00,NA,Monday,20,Evening
1144,Airport,NA,No Cars Available,2016-07-11 20:41:00,NA,Monday,20,Evening
1149,Airport,NA,No Cars Available,2016-07-11 20:43:00,NA,Monday,20,Evening
1158,Airport,NA,No Cars Available,2016-07-11 20:44:00,NA,Monday,20,Evening
1148,City,NA,No Cars Available,2016-07-11 20:45:00,NA,Monday,20,Evening
1159,Airport,NA,No Cars Available,2016-07-11 20:45:00,NA,Monday,20,Evening
1150,Airport,NA,No Cars Available,2016-07-11 20:45:00,NA,Monday,20,Evening
1155,Airport,NA,No Cars Available,2016-07-11 20:46:00,NA,Monday,20,Evening
1160,Airport,NA,No Cars Available,2016-07-11 20:47:00,NA,Monday,20,Evening
1157,Airport,NA,No Cars Available,2016-07-11 20:47:00,NA,Monday,20,Evening
1161,Airport,NA,No Cars Available,2016-07-11 20:47:00,NA,Monday,20,Evening
1154,Airport,NA,No Cars Available,2016-07-11 20:47:00,NA,Monday,20,Evening
1168,Airport,NA,No Cars Available,2016-07-11 20:48:00,NA,Monday,20,Evening
1165,City,NA,No Cars Available,2016-07-11 20:48:00,NA,Monday,20,Evening
1166,Airport,NA,No Cars Available,2016-07-11 20:49:00,NA,Monday,20,Evening
1169,Airport,NA,No Cars Available,2016-07-11 20:54:00,NA,Monday,20,Evening
1173,Airport,NA,No Cars Available,2016-07-11 20:57:00,NA,Monday,20,Evening
1174,Airport,NA,No Cars Available,2016-07-11 20:58:00,NA,Monday,20,Evening
1182,Airport,NA,No Cars Available,2016-07-11 21:00:00,NA,Monday,21,Night
1176,Airport,NA,No Cars Available,2016-07-11 21:01:00,NA,Monday,21,Night
1177,Airport,NA,No Cars Available,2016-07-11 21:03:00,NA,Monday,21,Night
1185,Airport,NA,No Cars Available,2016-07-11 21:05:00,NA,Monday,21,Night
1189,Airport,NA,No Cars Available,2016-07-11 21:08:00,NA,Monday,21,Night
1191,Airport,NA,No Cars Available,2016-07-11 21:10:00,NA,Monday,21,Night
1188,City,NA,No Cars Available,2016-07-11 21:14:00,NA,Monday,21,Night
1192,Airport,NA,No Cars Available,2016-07-11 21:15:00,NA,Monday,21,Night
1195,Airport,NA,No Cars Available,2016-07-11 21:15:00,NA,Monday,21,Night
1194,Airport,NA,No Cars Available,2016-07-11 21:15:00,NA,Monday,21,Night
1198,Airport,NA,No Cars Available,2016-07-11 21:16:00,NA,Monday,21,Night
1193,Airport,NA,No Cars Available,2016-07-11 21:17:00,NA,Monday,21,Night
1204,Airport,NA,No Cars Available,2016-07-11 21:18:00,NA,Monday,21,Night
1201,Airport,NA,No Cars Available,2016-07-11 21:19:00,NA,Monday,21,Night
1205,Airport,NA,No Cars Available,2016-07-11 21:20:00,NA,Monday,21,Night
1211,Airport,NA,No Cars Available,2016-07-11 21:25:00,NA,Monday,21,Night
1213,Airport,NA,No Cars Available,2016-07-11 21:26:00,NA,Monday,21,Night
1219,Airport,NA,No Cars Available,2016-07-11 21:26:00,NA,Monday,21,Night
1218,Airport,NA,No Cars Available,2016-07-11 21:26:00,NA,Monday,21,Night
1208,Airport,NA,No Cars Available,2016-07-11 21:28:00,NA,Monday,21,Night
1220,Airport,NA,No Cars Available,2016-07-11 21:29:00,NA,Monday,21,Night
1212,Airport,NA,No Cars Available,2016-07-11 21:29:00,NA,Monday,21,Night
1223,Airport,NA,No Cars Available,2016-07-11 21:29:00,NA,Monday,21,Night
1222,Airport,NA,No Cars Available,2016-07-11 21:29:00,NA,Monday,21,Night
1209,Airport,NA,No Cars Available,2016-07-11 21:30:00,NA,Monday,21,Night
1239,Airport,NA,No Cars Available,2016-07-11 21:34:00,NA,Monday,21,Night
1221,Airport,NA,No Cars Available,2016-07-11 21:35:00,NA,Monday,21,Night
1229,Airport,NA,No Cars Available,2016-07-11 21:35:00,NA,Monday,21,Night
1242,Airport,NA,No Cars Available,2016-07-11 21:36:00,NA,Monday,21,Night
1237,Airport,NA,No Cars Available,2016-07-11 21:37:00,NA,Monday,21,Night
1225,Airport,NA,No Cars Available,2016-07-11 21:37:00,NA,Monday,21,Night
1224,Airport,NA,No Cars Available,2016-07-11 21:38:00,NA,Monday,21,Night
1243,Airport,NA,No Cars Available,2016-07-11 21:38:00,NA,Monday,21,Night
1232,Airport,NA,No Cars Available,2016-07-11 21:39:00,NA,Monday,21,Night
1236,Airport,NA,No Cars Available,2016-07-11 21:39:00,NA,Monday,21,Night
1226,City,NA,No Cars Available,2016-07-11 21:39:00,NA,Monday,21,Night
1230,Airport,NA,No Cars Available,2016-07-11 21:42:00,NA,Monday,21,Night
1240,Airport,NA,No Cars Available,2016-07-11 21:43:00,NA,Monday,21,Night
1235,Airport,NA,No Cars Available,2016-07-11 21:43:00,NA,Monday,21,Night
1248,Airport,NA,No Cars Available,2016-07-11 21:44:00,NA,Monday,21,Night
1234,Airport,NA,No Cars Available,2016-07-11 21:45:00,NA,Monday,21,Night
